UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
233037,1288,687,383,905,56,32,4,2,2,0,0,5,1,0,63,10,1288,186,84,426,592,383,135,36,167,45,905,51,48,259,547,56,32,4,2,2,0,0,5,1,0,63,0,0,0,,,,,,,,,,,,285,285,0,68,68,0,217,217,0,44,34,22,0,173,5,0,8,93,3,0,4,21,33,46,21,33,46,,,
233082,131,56,6,125,75,15,3,6,6,0,1,0,0,0,92,0,131,0,47,84,0,6,0,0,6,0,125,0,47,78,0,75,15,3,6,6,0,1,0,0,0,92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,100,,,
233116,5445,2567,1112,4333,68,12,8,4,4,0,0,5,1,2,57,7,5445,752,228,2252,2213,1112,354,70,474,214,4333,398,158,1778,1999,68,12,8,4,4,0,0,5,1,2,57,0,0,0,,,,,,,,,,,,1351,1351,0,149,149,0,1202,1202,0,35,40,25,0,709,12,11,20,94,2,1,3,8,19,73,8,19,73,,,
233277,9335,8556,8090,1245,69,15,6,2,1,0,0,5,2,1,61,22,7926,1762,589,5529,46,7556,1759,549,5223,25,370,3,40,306,21,66,17,7,2,2,0,0,5,2,1,57,1409,534,875,87,6,2,1,1,0,0,2,2,1,82,1439,460,979,481,320,161,958,140,818,1,93,6,0,1594,152,12,4,90,9,1,0,9,26,64,2,29,69,53,7,39
233286,88,88,88,0,63,35,1,1,1,0,0,0,0,0,85,18,88,16,0,72,0,88,16,0,72,0,0,0,0,0,0,63,35,1,1,1,0,0,0,0,0,85,0,0,0,,,,,,,,,,,,40,40,0,40,40,0,0,0,0,0,55,45,0,16,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
233295,1488,1473,1464,24,76,10,4,1,1,0,0,4,1,3,53,28,1488,420,47,1011,10,1464,420,46,993,5,24,0,1,18,5,76,10,4,1,1,0,0,4,1,3,53,0,0,0,,,,,,,,,,,,20,20,0,15,15,0,5,5,0,1,97,1,0,325,82,12,1,77,20,3,0,0,0,100,0,0,100,,,
233301,626,615,608,18,65,15,7,3,3,0,0,6,1,3,63,28,600,166,33,388,13,586,166,33,384,3,14,0,0,4,10,64,16,7,3,3,0,0,6,1,4,63,26,22,4,77,4,12,4,4,0,0,4,0,0,65,,,,,,,,,,,,,,125,38,2,1,75,23,1,1,0,0,100,0,0,100,0,0,100
233310,3082,1527,741,2341,67,18,5,1,1,0,1,5,2,0,65,6,3082,391,73,1049,1569,741,189,18,267,267,2341,202,55,782,1302,67,18,5,1,1,0,1,5,2,0,65,0,0,0,,,,,,,,,,,,587,587,0,112,112,0,475,475,0,48,33,19,0,381,3,0,7,97,1,0,2,17,30,54,17,30,54,,,
233329,293,293,293,0,17,67,5,3,3,0,1,6,1,0,89,15,293,44,41,208,0,293,44,41,208,0,0,0,0,0,0,17,67,5,3,3,0,1,6,1,0,89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,44,0,0,0,100,0,0,0,0,52,48,0,52,48,,,
233338,2475,1390,842,1633,50,22,6,16,16,0,0,2,3,2,59,17,2475,440,33,439,1563,842,425,27,339,51,1633,15,6,100,1512,50,22,6,16,16,0,0,2,3,2,59,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,409,4,0,27,93,1,0,6,2,16,82,2,16,82,,,
233356,458,315,222,236,75,13,0,5,4,1,0,5,1,0,92,0,458,0,49,409,0,222,0,0,222,0,236,0,49,187,0,75,13,0,5,4,1,0,5,1,0,92,0,0,0,,,,,,,,,,,,328,328,0,154,154,0,174,174,0,0,28,72,0,,,,,,,,,22,0,78,22,0,78,,,
233374,4002,3663,3449,553,60,8,7,6,6,0,0,4,5,10,54,25,3295,832,103,2280,80,3040,831,57,2093,59,255,1,46,187,21,58,8,8,7,7,0,0,4,5,11,53,707,409,298,72,11,3,2,2,0,0,2,6,4,60,,,,,,,,,,,,,,136,617,79,0,16,74,9,0,0,1,99,0,1,99,0,3,97
233408,328,318,311,17,67,18,5,2,2,0,1,6,1,0,91,2,328,6,0,322,0,311,6,0,305,0,17,0,0,17,0,67,18,5,2,2,0,1,6,1,0,91,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
233426,2014,1979,1956,58,81,5,5,1,1,0,0,4,0,3,58,29,2014,576,55,1350,33,1956,576,55,1316,9,58,0,0,34,24,81,5,5,1,1,0,0,4,0,3,58,0,0,0,,,,,,,,,,,,49,49,0,34,34,0,15,15,0,2,96,2,0,311,256,9,0,54,44,2,0,0,0,100,0,0,100,,,
233480,30,30,30,0,80,10,0,3,3,0,0,3,3,0,83,0,30,0,0,30,0,30,0,0,30,0,0,0,0,0,0,80,10,0,3,3,0,0,3,3,0,83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,100,,,
233541,3817,3257,2909,908,55,8,5,4,4,0,0,1,22,4,67,22,2034,443,125,1454,12,1967,443,118,1405,1,67,0,7,49,11,60,10,6,3,3,0,1,1,16,2,60,1783,942,841,50,6,3,5,5,0,0,1,29,5,75,1525,246,1279,709,204,505,816,42,774,1,87,12,0,241,199,3,0,54,45,1,0,11,17,72,0,7,93,23,28,49
233611,1023,970,935,88,72,3,2,3,0,3,0,7,11,1,53,30,1023,311,78,572,62,935,306,77,552,0,88,5,1,20,62,72,3,2,3,0,3,0,7,11,1,53,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,36,262,4,9,12,84,1,3,0,0,100,0,0,100,,,
233639,3430,1876,1091,2339,57,33,3,1,1,0,0,4,1,0,64,6,3430,425,68,1126,1811,1091,217,20,331,523,2339,208,48,795,1288,57,33,3,1,1,0,0,4,1,0,64,0,0,0,,,,,,,,,,,,745,745,0,136,136,0,609,609,0,47,30,22,1,419,1,0,5,99,0,0,1,13,20,67,13,20,67,,,
233648,2373,1511,1076,1297,94,2,1,0,0,0,0,2,1,0,65,14,2373,438,72,1119,744,1076,341,31,578,126,1297,97,41,541,618,94,2,1,0,0,0,0,2,1,0,65,0,0,0,,,,,,,,,,,,588,588,0,254,254,0,334,334,0,29,46,25,1,406,27,0,5,93,6,0,1,20,43,37,20,43,37,,,
233666,28,20,15,13,89,4,0,7,7,0,0,0,0,0,93,46,28,24,0,4,0,15,13,0,2,0,13,11,0,2,0,89,4,0,7,7,0,0,0,0,0,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,23,1,0,0,96,4,0,0,0,0,100,0,0,100,,,
233684,5520,3056,1477,4043,26,52,8,5,4,0,0,4,3,2,63,1,4124,194,840,3077,13,960,22,183,755,0,3164,172,657,2322,13,26,52,9,4,4,0,0,5,3,0,63,1396,517,879,24,51,7,6,5,0,0,4,3,6,64,4992,3651,1341,1339,850,489,3653,2801,852,0,11,89,0,175,19,0,0,90,10,0,0,72,22,6,73,23,4,71,18,10
233718,337,334,332,5,73,9,8,2,2,0,0,3,2,3,97,33,336,110,13,190,23,331,110,13,187,21,5,0,0,3,2,73,9,8,2,2,0,0,3,2,3,97,1,1,0,100,0,0,0,0,0,0,0,0,0,100,12,12,0,10,10,0,2,2,0,2,94,4,1,54,53,3,0,49,48,3,0,0,0,100,0,0,100,0,0,100
233754,7685,4206,2447,5238,47,30,9,4,4,0,0,6,1,0,59,10,7685,1309,492,4218,1666,2447,803,181,1402,61,5238,506,311,2816,1605,47,30,9,4,4,0,0,6,1,0,59,0,0,0,,,,,,,,,,,,2611,2611,0,580,580,0,2031,2031,0,17,48,34,0,1158,46,9,96,88,4,1,7,15,26,59,15,26,59,,,
233772,20941,11930,7375,13566,47,30,9,5,4,1,0,6,1,1,60,11,20941,3925,1426,12240,3350,7375,2222,509,4328,316,13566,1703,917,7912,3034,47,30,9,5,4,1,0,6,1,1,60,0,0,0,,,,,,,,,,,,8430,8430,0,2266,2266,0,6164,6164,0,11,48,40,0,3213,144,36,532,82,4,1,14,18,26,56,18,26,56,,,
233842,146,109,86,60,75,17,1,1,1,0,0,0,3,2,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,146,86,60,75,17,1,1,1,0,0,0,3,2,64,120,0,120,65,0,65,55,0,55,,,,,,,,,,,,,0,0,100,,,,0,0,100
233897,2065,1521,1153,912,74,10,2,1,1,0,0,1,11,1,62,15,2065,310,81,796,878,1153,307,79,743,24,912,3,2,53,854,74,10,2,1,1,0,0,1,11,1,62,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,265,41,3,1,85,13,1,0,36,4,60,36,4,60,,,
233903,2387,1387,882,1505,91,2,2,1,1,0,0,3,0,0,59,13,2387,441,98,931,917,882,317,44,388,133,1505,124,54,543,784,91,2,2,1,1,0,0,3,0,0,59,0,0,0,,,,,,,,,,,,501,501,0,160,160,0,341,341,0,36,43,21,0,415,21,0,5,94,5,0,1,16,41,43,16,41,43,,,
233921,34683,32979,31972,2711,62,4,6,9,9,0,0,5,2,11,43,22,27811,6285,1033,20412,81,27180,6254,1018,19853,55,631,31,15,559,26,65,4,6,10,10,0,0,5,3,7,43,6872,4792,2080,50,5,4,6,6,0,1,4,2,29,43,5464,514,4950,3451,385,3066,2013,129,1884,0,98,2,0,4331,1469,427,58,69,23,7,1,3,25,72,0,29,71,14,12,74
233949,6827,3526,1858,4969,76,9,5,4,4,0,0,4,1,1,55,10,6827,1100,262,2656,2809,1858,716,67,913,162,4969,384,195,1743,2647,76,9,5,4,4,0,0,4,1,1,55,0,0,0,,,,,,,,,,,,1564,1564,0,289,289,0,1275,1275,0,33,43,23,0,1089,5,1,5,99,0,0,0,10,19,71,10,19,71,,,
234030,30697,27399,25301,5396,47,18,8,13,13,0,0,6,3,4,60,19,23693,4529,1703,16265,1196,20207,4517,1451,14112,127,3486,12,252,2153,1069,45,19,10,14,14,0,0,7,2,3,60,7004,5094,1910,55,11,4,12,12,0,0,3,8,7,63,7830,2903,4927,4542,1346,3196,3288,1557,1731,2,85,12,0,4180,257,70,22,92,6,2,0,3,26,70,2,31,67,7,11,82
234076,24639,23312,22509,2130,58,6,6,12,12,0,0,4,5,10,54,23,16777,3822,709,11874,372,15990,3822,626,11457,85,787,0,83,417,287,57,7,6,14,14,0,0,5,6,5,55,7862,6519,1343,58,5,5,6,6,0,0,3,2,20,52,5951,616,5335,4304,176,4128,1647,440,1207,1,95,4,0,2459,1185,165,13,64,31,4,0,4,6,90,2,8,90,9,2,89
234085,1685,1685,1685,0,77,6,7,5,4,0,0,2,0,2,13,27,1685,454,39,1192,0,1685,454,39,1192,0,0,0,0,0,0,77,6,7,5,4,0,0,2,0,2,13,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,0,0,258,190,5,1,57,42,1,0,0,0,100,0,0,100,,,
234119,14,11,9,5,29,71,0,0,0,0,0,0,0,0,64,57,14,12,0,2,0,9,8,0,1,0,5,4,0,1,0,29,71,0,0,0,0,0,0,0,0,64,0,0,0,,,,,,,,,,,,3,3,0,1,1,0,2,2,0,0,79,21,0,12,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
234137,298,274,259,39,1,98,1,0,0,0,0,0,0,0,37,38,233,94,14,125,0,202,88,14,100,0,31,6,0,25,0,1,97,1,0,0,0,0,0,0,0,33,65,57,8,0,100,0,0,0,0,0,0,0,0,52,,,,,,,,,,,,,,46,47,0,1,49,50,0,1,9,16,75,7,3,90,15,62,23
234155,4385,4193,4075,310,1,27,0,0,0,0,0,0,69,2,57,23,3996,930,255,2801,10,3862,928,241,2693,0,134,2,14,108,10,0,25,0,0,0,0,0,0,73,1,57,389,213,176,3,54,1,0,0,0,1,0,26,14,58,625,328,297,392,256,136,233,72,161,1,91,8,0,635,293,0,2,68,32,0,0,0,0,100,0,0,100,0,0,100
234164,1552,1459,1400,152,1,91,1,0,0,0,0,0,5,1,54,14,1193,174,74,884,61,1102,170,66,863,3,91,4,8,21,58,1,91,1,0,0,0,0,0,6,0,55,359,298,61,2,91,0,0,0,0,0,0,4,3,50,,,,,,,,,,,,,,106,66,0,2,61,38,0,1,0,0,100,0,0,100,0,0,100
234173,1437,1340,1279,158,53,24,7,3,2,1,1,6,4,2,59,26,1351,354,97,851,49,1262,354,82,810,16,89,0,15,41,33,53,25,8,2,1,1,1,6,3,2,59,86,17,69,58,14,1,12,5,7,0,5,9,1,60,231,161,70,127,115,12,104,46,58,4,84,12,0,265,88,1,0,75,25,0,0,8,2,90,3,2,95,92,3,5
234207,2223,2221,2219,4,80,3,5,4,4,0,0,4,1,4,49,26,1829,474,12,1336,7,1825,474,12,1336,3,4,0,0,0,4,81,3,5,4,4,0,0,4,1,4,50,394,394,0,75,4,5,5,5,0,1,4,5,4,48,191,3,188,188,0,188,3,3,0,1,99,0,0,78,376,19,1,16,79,4,0,0,0,100,0,0,100,0,0,100
234377,2514,1416,861,1653,88,3,4,1,1,0,0,2,0,0,62,12,2514,431,128,837,1118,861,297,43,342,179,1653,134,85,495,939,88,3,4,1,1,0,0,2,0,0,62,0,0,0,,,,,,,,,,,,592,592,0,146,146,0,446,446,0,37,39,24,0,413,14,2,2,96,3,0,0,18,44,37,18,44,37,,,
234669,13226,9433,6866,6360,43,4,10,19,18,0,1,8,9,7,56,6,13226,1130,561,5066,6469,6866,735,320,2588,3223,6360,395,241,2478,3246,43,4,10,19,18,0,1,8,9,7,56,0,0,0,,,,,,,,,,,,4069,4069,0,1325,1325,0,2744,2744,0,21,48,31,0,1093,31,0,6,97,3,0,1,20,23,57,20,23,57,,,
234696,2316,1794,1441,875,63,1,10,4,3,0,1,6,14,0,51,1,2316,19,19,320,1958,1441,12,15,221,1193,875,7,4,99,765,63,1,10,4,3,0,1,6,14,0,51,0,0,0,,,,,,,,,,,,1229,1229,0,707,707,0,522,522,0,4,42,53,0,19,0,0,0,100,0,0,0,12,23,66,12,23,66,,,
234711,2044,1653,1456,588,48,1,39,2,2,0,0,4,6,0,53,16,2044,357,95,1174,418,1456,318,76,850,212,588,39,19,324,206,48,1,39,2,2,0,0,4,6,0,53,0,0,0,,,,,,,,,,,,575,575,0,271,271,0,304,304,0,21,51,28,0,330,27,0,0,92,8,0,0,11,24,65,11,24,65,,,
234827,12342,11267,10568,1774,51,4,16,5,4,1,1,7,14,3,53,18,11419,2071,1326,7132,890,10040,2000,1170,6389,481,1379,71,156,743,409,50,4,16,5,4,1,1,8,14,3,52,923,528,395,60,2,13,4,4,0,0,5,13,3,63,2589,1886,703,1723,1364,359,866,522,344,5,78,17,0,1911,140,18,2,92,7,1,0,26,64,10,24,67,9,50,28,23
234845,3167,2262,1649,1518,68,1,12,1,1,0,1,6,10,0,64,10,3167,349,149,1350,1319,1649,314,115,984,236,1518,35,34,366,1083,68,1,12,1,1,0,1,6,10,0,64,0,0,0,,,,,,,,,,,,1300,1300,0,448,448,0,852,852,0,16,37,41,6,347,2,0,0,99,1,0,0,11,17,73,11,17,73,,,
234915,2113,1038,363,1750,50,10,7,8,7,1,1,3,8,13,59,0,774,15,144,492,123,166,0,34,131,1,608,15,110,361,122,52,9,9,11,10,1,1,5,9,5,54,1339,197,1142,50,11,6,6,5,1,1,2,7,17,62,1882,665,1217,280,115,165,1602,550,1052,0,14,86,1,11,4,0,0,73,27,0,0,29,42,29,44,41,15,20,42,38
234924,260,260,260,0,44,2,52,0,0,0,0,2,1,0,87,11,260,28,0,232,0,260,28,0,232,0,0,0,0,0,0,44,2,52,0,0,0,0,2,1,0,87,0,0,0,,,,,,,,,,,,75,75,0,75,75,0,0,0,0,0,71,29,0,23,5,0,0,82,18,0,0,0,0,100,0,0,100,,,
234933,9878,6913,4907,4971,63,2,11,5,4,1,0,9,10,1,58,10,9878,1456,311,5909,2202,4907,973,187,3067,680,4971,483,124,2842,1522,63,2,11,5,4,1,0,9,10,1,58,0,0,0,,,,,,,,,,,,2988,2988,0,1034,1034,0,1954,1954,0,24,44,30,1,1419,37,0,0,97,3,0,0,14,27,59,14,27,59,,,
234951,3905,2942,2290,1615,50,11,11,10,7,2,1,10,7,1,64,7,3905,317,323,1362,1903,2290,262,253,1098,677,1615,55,70,264,1226,50,11,11,10,7,2,1,10,7,1,64,0,0,0,,,,,,,,,,,,2389,2389,0,1308,1308,0,1081,1081,0,5,33,61,1,316,1,0,0,100,0,0,0,6,16,78,6,16,78,,,
234979,7034,5181,3928,3106,50,1,39,2,2,0,0,4,3,0,54,13,7034,1209,338,4504,983,3928,901,226,2708,93,3106,308,112,1796,890,50,1,39,2,2,0,0,4,3,0,54,0,0,0,,,,,,,,,,,,2228,2228,0,770,770,0,1458,1458,0,18,50,32,0,1182,27,0,0,98,2,0,0,15,23,62,15,23,62,,,
235024,625,620,617,8,60,3,14,6,6,0,1,10,5,1,67,23,625,141,54,428,2,617,141,54,422,0,8,0,0,6,2,60,3,14,6,6,0,1,10,5,1,67,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,77,61,3,0,55,43,2,0,0,4,96,0,4,96,,,
235088,243,243,243,0,73,2,5,2,1,2,2,14,2,0,3,69,243,167,0,76,0,243,167,0,76,0,0,0,0,0,0,73,2,5,2,1,2,2,14,2,0,3,0,0,0,,,,,,,,,,,,127,127,0,127,127,0,0,0,0,0,48,52,0,63,102,0,2,38,61,0,1,0,0,100,0,0,100,,,
235097,12633,11580,10885,1748,58,3,15,3,3,0,1,6,9,3,56,15,11408,1758,1124,7497,1029,9910,1720,1001,6620,569,1498,38,123,877,460,57,3,16,3,3,0,1,7,10,4,54,1225,975,250,72,3,9,3,3,0,1,4,6,1,72,,,,,,,,,,,,,,1646,98,5,9,94,6,0,1,5,23,72,4,24,72,13,12,75
235103,8041,5378,3577,4464,43,7,11,13,13,1,1,6,7,12,54,4,8041,495,242,2597,4707,3577,355,126,1336,1760,4464,140,116,1261,2947,43,7,11,13,13,1,1,6,7,12,54,0,0,0,,,,,,,,,,,,3321,3321,0,931,931,0,2390,2390,0,18,40,41,1,466,28,0,1,94,6,0,0,15,22,63,15,22,63,,,
235149,7957,5386,4086,3871,55,3,11,8,7,0,1,7,11,4,55,8,7957,975,215,4428,2339,4086,609,112,2329,1036,3871,366,103,2099,1303,55,3,11,8,7,0,1,7,11,4,55,0,0,0,,,,,,,,,,,,2283,2283,0,844,844,0,1439,1439,0,20,51,29,0,969,6,0,0,99,1,0,0,14,21,66,14,21,66,,,
235158,111,111,111,0,52,2,19,7,6,1,5,14,1,0,83,31,111,34,0,77,0,111,34,0,77,0,0,0,0,0,0,52,2,19,7,6,1,5,14,1,0,83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
235167,3327,3111,2973,354,65,5,12,3,3,0,3,7,5,0,59,10,3018,309,418,2235,56,2781,302,383,2083,13,237,7,35,152,43,65,5,12,3,3,0,3,7,5,0,58,309,192,117,66,6,11,3,2,0,6,7,1,0,68,1399,1134,265,1151,997,154,248,137,111,0,62,38,0,194,114,1,0,63,37,0,0,0,0,100,0,0,100,0,0,100
235237,6067,4025,2643,3424,46,9,15,8,6,1,1,13,6,3,63,6,6067,722,496,3752,1097,2643,382,241,1644,376,3424,340,255,2108,721,46,9,15,8,6,1,1,13,6,3,63,0,0,0,,,,,,,,,,,,2207,2207,0,818,818,0,1389,1389,0,21,43,36,0,700,20,0,2,97,3,0,0,45,16,39,45,16,39,,,
235307,80,80,80,0,74,1,4,6,6,0,4,0,11,0,96,46,80,37,0,43,0,80,37,0,43,0,0,0,0,0,0,74,1,4,6,6,0,4,0,11,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
235316,7563,6501,5844,1719,70,2,9,5,5,0,1,6,5,3,56,23,5304,1196,136,3905,67,5237,1196,133,3855,53,67,0,3,50,14,71,1,11,6,5,0,1,6,3,1,53,2259,607,1652,68,3,6,3,3,0,1,4,9,6,65,1942,101,1841,407,82,325,1535,19,1516,1,97,2,0,564,618,2,12,47,52,0,1,29,0,71,21,0,79,49,0,51
235334,1868,1519,1283,585,60,3,13,3,2,1,3,9,9,0,54,14,1868,292,52,954,570,1283,266,41,725,251,585,26,11,229,319,60,3,13,3,2,1,3,9,9,0,54,0,0,0,,,,,,,,,,,,732,732,0,444,444,0,288,288,0,15,42,39,4,275,17,0,0,94,6,0,0,23,24,53,23,24,53,,,
235343,8471,6595,5326,3145,39,5,10,11,10,1,1,10,9,14,49,8,8471,989,380,4376,2726,5326,681,248,2774,1623,3145,308,132,1602,1103,39,5,10,11,10,1,1,10,9,14,49,0,0,0,,,,,,,,,,,,2105,2105,0,1043,1043,0,1062,1062,0,26,49,25,0,979,9,0,1,99,1,0,0,13,27,60,13,27,60,,,
235352,61,61,61,0,67,16,2,10,10,0,0,0,5,0,90,18,61,11,0,50,0,61,11,0,50,0,0,0,0,0,0,67,16,2,10,10,0,0,0,5,0,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,0,73,27,0,0,0,0,100,0,0,100,,,
235422,980,886,826,154,22,1,60,2,2,0,7,2,6,1,73,12,777,117,124,517,19,695,95,112,488,0,82,22,12,29,19,14,0,68,1,1,0,8,2,6,2,74,203,131,72,52,2,29,8,8,0,2,2,4,0,69,405,222,183,302,190,112,103,32,71,1,70,29,0,117,0,0,0,100,0,0,0,2,4,94,1,0,99,7,17,76
235431,6530,4826,3673,2857,26,12,15,17,16,1,0,12,10,7,59,6,6530,583,319,3081,2547,3673,361,166,1880,1266,2857,222,153,1201,1281,26,12,15,17,16,1,0,12,10,7,59,0,0,0,,,,,,,,,,,,2029,2029,0,767,767,0,1262,1262,0,22,46,31,0,574,9,0,0,98,2,0,0,15,24,61,15,24,61,,,
235501,110,110,110,0,30,19,14,9,4,5,4,0,23,2,47,58,110,64,0,46,0,110,64,0,46,0,0,0,0,0,0,30,19,14,9,4,5,4,0,23,2,47,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,42,0,10,19,66,0,16,0,0,100,0,0,100,,,
235547,1098,988,919,179,63,5,4,13,12,1,1,6,7,1,84,0,161,0,66,84,11,121,0,47,63,11,40,0,19,21,0,65,3,6,10,9,1,3,9,2,1,81,937,798,139,62,6,3,14,13,1,1,6,8,1,84,,,,,,,,,,,,,,,,,,,,,,0,5,95,0,0,100,0,6,94
235583,128,128,128,0,61,2,13,5,2,2,0,13,5,0,96,56,128,72,0,56,0,128,72,0,56,0,0,0,0,0,0,61,2,13,5,2,2,0,13,5,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,69,3,0,0,96,4,0,0,0,0,100,0,0,100,,,
235671,4445,2843,2033,2412,47,5,8,4,3,1,2,3,32,0,45,4,4445,183,102,603,3557,2033,166,81,504,1282,2412,17,21,99,2275,47,5,8,4,3,1,2,3,32,0,45,0,0,0,,,,,,,,,,,,2909,2909,0,1051,1051,0,1858,1858,0,5,27,68,1,181,1,0,1,99,1,0,1,10,6,84,10,6,84,,,
235699,3670,2522,1745,1925,51,2,8,11,11,0,0,6,17,3,60,4,3670,194,229,1211,2036,1745,154,144,766,681,1925,40,85,445,1355,51,2,8,11,11,0,0,6,17,3,60,0,0,0,,,,,,,,,,,,2113,2113,0,769,769,0,1344,1344,0,7,34,58,1,184,0,0,10,95,0,0,5,6,12,82,6,12,82,,,
235750,2819,1938,1492,1327,71,1,11,2,2,0,1,7,5,1,69,7,2819,296,68,962,1493,1492,201,36,552,703,1327,95,32,410,790,71,1,11,2,2,0,1,7,5,1,69,0,0,0,,,,,,,,,,,,1224,1224,0,493,493,0,731,731,0,17,38,44,1,267,29,0,0,90,10,0,0,22,27,51,22,27,51,,,
236018,74,74,74,0,43,30,14,4,4,0,0,7,3,0,85,0,74,0,0,74,0,74,0,0,74,0,0,0,0,0,0,43,30,14,4,4,0,0,7,3,0,85,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,100,,,
236072,5929,3510,1874,4055,41,7,8,9,9,0,1,8,19,8,60,3,5929,279,439,2195,3016,1874,177,192,931,574,4055,102,247,1264,2442,41,7,8,9,9,0,1,8,19,8,60,0,0,0,,,,,,,,,,,,3645,3645,0,781,781,0,2864,2864,0,10,27,62,1,275,4,0,0,99,1,0,0,14,15,71,14,15,71,,,
236133,1321,1240,1190,131,62,4,8,7,6,1,2,7,0,10,66,22,975,220,92,610,53,936,219,89,592,36,39,1,3,18,17,64,4,9,6,5,1,2,7,0,7,66,346,254,92,55,4,7,11,10,1,1,5,1,17,65,,,,,,,,,,,,,,149,60,10,1,68,27,5,0,3,22,75,2,27,70,5,6,88
236188,6620,5072,4024,2596,63,3,9,7,6,1,1,9,6,2,54,6,6620,528,285,3821,1986,4024,406,177,2529,912,2596,122,108,1292,1074,63,3,9,7,6,1,1,9,6,2,54,0,0,0,,,,,,,,,,,,2785,2785,0,1453,1453,0,1332,1332,0,17,41,42,1,518,10,0,0,98,2,0,0,13,28,60,13,28,60,,,
236212,903,903,903,0,45,0,47,1,1,1,2,3,1,1,18,29,903,263,38,602,0,903,263,38,602,0,0,0,0,0,0,45,0,47,1,1,1,2,3,1,1,18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,258,5,0,0,98,2,0,0,0,0,100,0,0,100,,,
236230,3207,3075,2992,215,58,4,11,11,10,1,1,9,3,3,65,23,2836,649,177,1913,97,2730,649,173,1885,23,106,0,4,28,74,58,4,12,11,10,1,1,10,3,3,64,371,262,109,62,5,9,10,10,1,0,5,5,3,72,,,,,,,,,,,,,,474,168,7,0,73,26,1,0,0,0,100,0,0,100,0,0,100
236258,2052,1518,1156,896,57,3,8,3,3,0,4,8,14,3,55,8,2052,199,78,1026,749,1156,160,58,677,261,896,39,20,349,488,57,3,8,3,3,0,4,8,14,3,55,0,0,0,,,,,,,,,,,,939,939,0,422,422,0,517,517,0,18,35,46,2,178,19,0,2,89,10,0,1,27,28,45,27,28,45,,,
236328,2666,2619,2590,76,69,2,9,7,7,1,0,8,4,0,62,28,2364,653,58,1652,1,2348,653,54,1641,0,16,0,4,11,1,69,2,9,7,6,1,0,9,4,0,60,302,242,60,65,1,8,10,10,0,0,4,11,0,78,208,29,179,156,19,137,52,10,42,2,97,1,0,169,479,5,0,26,73,1,0,0,0,100,0,0,100,0,0,100
236382,3546,2174,1245,2301,24,10,9,12,11,1,1,4,40,0,33,5,3546,250,151,881,2264,1245,181,101,598,365,2301,69,50,283,1899,24,10,9,12,11,1,1,4,40,0,33,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,249,1,0,0,100,0,0,0,10,10,80,10,10,80,,,
